Date,HospitalID,BloodGroup,UnitsAvailable,UnitsCollected,UnitsUsed,UnitsExpired,EmergencyCases,TrafficIndex,AvgTemperature,HolidayFlag,WeekendFlag
2023-06-04,HOSP_A,A+,8,12,18,0,3,0.65,29.59,0,1
2023-06-04,HOSP_A,A+,2,14,13,0,2,0.48,31.45,0,1
2023-06-05,HOSP_A,A+,3,9,11,0,4,0.46,29.35,0,0
2023-06-05,HOSP_A,A+,1,12,13,0,2,0.58,28.35,0,0
2023-06-05,HOSP_A,A+,0,9,8,0,2,0.35,25.52,0,0
2023-06-05,HOSP_A,A+,1,12,10,0,4,0.5,27.26,0,0
2023-06-06,HOSP_A,A+,3,11,14,0,2,0.5,29.8,0,0
2023-06-06,HOSP_A,A+,0,12,11,0,4,0.86,28.54,0,0
2023-06-07,HOSP_A,A+,1,14,11,0,2,0.47,30.69,0,0
2023-06-08,HOSP_A,A+,4,12,12,0,6,0.87,28.05,0,0
2023-06-09,HOSP_A,A+,4,21,17,0,4,0.56,31.96,0,0
2023-06-09,HOSP_A,A+,8,20,21,0,7,0.89,28.35,0,0
2023-06-09,HOSP_A,A+,7,20,19,0,5,0.75,28.28,0,0
2023-06-10,HOSP_A,A+,8,17,20,0,4,0.75,30.8,0,1
2023-06-10,HOSP_A,A+,5,10,9,0,1,0.59,29.34,0,1
2023-06-10,HOSP_A,A+,6,12,9,0,1,0.45,28.54,0,1
2023-06-11,HOSP_A,A+,9,9,12,0,3,0.5,29.32,0,1
2023-06-11,HOSP_A,A+,6,14,13,0,3,0.67,29.82,0,1
2023-06-11,HOSP_A,A+,7,20,16,0,7,0.88,29.55,0,1
2023-06-11,HOSP_A,A+,11,10,9,0,2,0.62,28.19,0,1
2023-06-12,HOSP_A,A+,12,11,9,0,3,0.9,32.81,0,0
2023-06-12,HOSP_A,A+,14,9,9,0,4,0.89,28.12,0,0
2023-06-12,HOSP_A,A+,14,14,14,0,3,0.76,27.36,0,0
2023-06-13,HOSP_A,A+,14,14,13,0,2,0.73,27.08,0,0
2023-06-13,HOSP_A,A+,15,9,11,0,0,0.39,28.77,0,0
2023-06-13,HOSP_A,A+,13,6,13,0,3,0.72,29.59,0,0
2023-06-13,HOSP_A,A+,6,12,15,0,4,0.82,23.46,0,0
2023-06-15,HOSP_A,A+,3,10,13,0,3,0.52,29.55,0,0
2023-06-15,HOSP_A,A+,0,16,13,0,2,0.5,28.04,0,0
2023-06-15,HOSP_A,A+,3,5,6,0,1,0.34,28.84,0,0
2023-06-16,HOSP_A,A+,2,12,13,0,4,0.89,28.48,0,0
2023-06-16,HOSP_A,A+,1,12,13,0,3,0.5,26.83,0,0
2023-06-16,HOSP_A,A+,0,11,11,0,4,0.6,27.38,0,0
2023-06-17,HOSP_A,A+,0,21,15,0,3,0.74,25.6,0,1
2023-06-17,HOSP_A,A+,6,10,11,0,1,0.53,28.31,0,1
2023-06-18,HOSP_A,A+,5,16,20,0,5,0.9,29.69,0,1
2023-06-18,HOSP_A,A+,1,11,12,0,6,0.75,25.16,0,1
2023-06-18,HOSP_A,A+,0,13,12,0,0,0.36,27.56,0,1
2023-06-18,HOSP_A,A+,1,12,12,0,0,0.38,30.41,0,1
2023-06-19,HOSP_A,A+,1,11,10,0,0,0.32,30.2,0,0
2023-06-19,HOSP_A,A+,2,2,4,0,0,0.33,28.31,0,0
2023-06-20,HOSP_A,A+,0,16,15,0,3,0.75,29.68,0,0
2023-06-22,HOSP_A,A+,1,11,12,0,1,0.35,28.81,0,0
2023-06-22,HOSP_A,A+,0,12,12,0,1,0.32,25.7,0,0
2023-06-22,HOSP_A,A+,0,9,9,0,3,0.76,29.24,0,0
2023-06-22,HOSP_A,A+,0,8,8,0,7,0.83,25.95,0,0
2023-06-22,HOSP_A,A+,0,14,14,0,1,0.58,24.89,0,0
2023-06-23,HOSP_A,A+,0,13,13,0,2,0.69,24.73,0,0
2023-06-23,HOSP_A,A+,0,16,16,0,6,0.79,23.36,0,0
2023-06-23,HOSP_A,A+,0,8,8,0,1,0.32,23.98,0,0
2023-06-25,HOSP_A,A+,0,20,20,0,5,0.83,27.93,0,1
2023-06-25,HOSP_A,A+,0,15,15,0,0,0.45,23.76,0,1
2023-06-25,HOSP_A,A+,0,19,18,0,3,0.4,19.91,0,1
2023-06-26,HOSP_A,A+,1,5,6,0,0,0.34,23.18,0,0
2023-06-26,HOSP_A,A+,0,10,10,0,4,0.73,28.21,0,0
2023-06-28,HOSP_A,A+,0,15,15,0,4,0.45,26.74,0,0
2023-06-28,HOSP_A,A+,0,16,12,0,4,0.84,26.31,0,0
2023-06-28,HOSP_A,A+,4,7,10,0,2,0.71,27.47,0,0
2023-06-28,HOSP_A,A+,1,7,8,0,1,0.4,28.2,0,0
2023-06-29,HOSP_A,A+,0,2,2,0,2,0.46,24.05,0,0
2023-06-29,HOSP_A,A+,0,9,9,0,3,0.41,26.34,0,0
2023-06-29,HOSP_A,A+,0,10,10,0,1,0.51,24.65,0,0
2023-06-30,HOSP_A,A+,0,9,9,0,1,0.5,28.76,0,0
2023-06-30,HOSP_A,A+,0,14,11,0,1,0.74,23.44,0,0
2023-07-03,HOSP_A,A+,3,13,15,0,1,0.58,24.19,0,0
2023-07-04,HOSP_A,A+,1,10,9,0,3,0.7,20.86,0,0
2023-07-04,HOSP_A,A+,2,9,9,0,2,0.59,22.66,0,0
2023-07-04,HOSP_A,A+,2,14,15,0,1,0.59,26.22,0,0
2023-07-05,HOSP_A,A+,1,11,12,0,2,0.77,26.96,0,0
2023-07-05,HOSP_A,A+,0,9,9,0,4,0.64,23.94,0,0
2023-07-05,HOSP_A,A+,0,19,14,0,3,0.51,24.23,0,0
2023-07-05,HOSP_A,A+,5,12,13,0,2,0.57,24.81,0,0
2023-07-05,HOSP_A,A+,4,17,17,0,3,0.45,23.84,0,0
2023-07-05,HOSP_A,A+,4,14,13,0,4,0.79,23.26,0,0
2023-07-07,HOSP_A,A+,5,5,6,0,1,0.54,24.07,0,0
2023-07-07,HOSP_A,A+,4,13,11,0,4,0.84,25.65,0,0
2023-07-07,HOSP_A,A+,6,5,7,0,2,0.36,27.86,0,0
2023-07-07,HOSP_A,A+,4,16,15,0,4,0.89,23.86,0,0
2023-07-09,HOSP_A,A+,5,17,13,0,1,0.6,24.93,0,1
2023-07-10,HOSP_A,A+,9,19,17,0,6,0.84,21.36,0,0
2023-07-10,HOSP_A,A+,11,18,15,0,3,0.81,22.69,0,0
2023-07-11,HOSP_A,A+,14,8,11,0,2,0.41,24.14,0,0
2023-07-12,HOSP_A,A+,11,23,15,0,4,0.6,20.34,0,0
2023-07-12,HOSP_A,A+,19,23,19,0,7,0.83,21.29,0,0
2023-07-12,HOSP_A,A+,23,14,12,0,1,0.3,21.19,0,0
2023-07-13,HOSP_A,A+,25,6,9,0,3,0.55,20.77,0,0
2023-07-13,HOSP_A,A+,22,6,7,0,1,0.31,21.31,0,0
2023-07-13,HOSP_A,A+,21,17,15,0,6,0.82,24.22,0,0
2023-07-14,HOSP_A,A+,23,5,7,0,1,0.53,25.34,0,0
2023-07-14,HOSP_A,A+,21,19,15,0,4,0.74,22.2,0,0
2023-07-15,HOSP_A,A+,25,11,15,0,4,0.69,23.58,0,1
2023-07-15,HOSP_A,A+,21,19,12,0,1,0.45,21.78,0,1
2023-07-15,HOSP_A,A+,28,9,11,0,1,0.61,22.71,0,1
2023-07-15,HOSP_A,A+,26,14,14,0,2,0.57,23.57,0,1
2023-07-16,HOSP_A,A+,26,23,17,0,1,0.33,21.73,0,1
2023-07-17,HOSP_A,A+,32,12,14,0,5,0.87,19.87,0,0
2023-07-17,HOSP_A,A+,30,16,13,0,4,0.89,23.09,0,0
2023-07-18,HOSP_A,A+,33,6,9,0,3,0.39,18.81,0,0
2023-07-19,HOSP_A,A+,30,14,13,0,3,0.45,25.29,0,0
2023-07-20,HOSP_A,A+,31,5,6,0,1,0.41,20.64,0,0
2023-07-20,HOSP_A,A+,30,4,8,0,2,0.37,21.14,0,0
2023-07-20,HOSP_A,A+,26,17,17,0,3,0.85,20.64,0,0
2023-07-20,HOSP_A,A+,26,8,9,0,2,0.56,22.87,0,0
2023-07-20,HOSP_A,A+,25,11,14,0,4,0.85,17.24,0,0
2023-07-21,HOSP_A,A+,22,11,11,0,4,0.75,22.01,0,0
2023-07-21,HOSP_A,A+,22,10,10,0,2,0.48,21.53,0,0
2023-07-21,HOSP_A,A+,22,8,12,0,4,0.87,23.83,0,0
2023-07-21,HOSP_A,A+,18,18,14,0,4,0.86,20.97,0,0
2023-07-21,HOSP_A,A+,22,7,12,0,1,0.32,19.87,0,0
2023-07-21,HOSP_A,A+,17,18,11,0,4,0.53,21.73,0,0
2023-07-21,HOSP_A,A+,24,13,12,0,2,0.75,17.88,0,0
2023-07-22,HOSP_A,A+,25,11,10,0,2,0.71,22.67,0,1
2023-07-22,HOSP_A,A+,26,19,19,0,3,0.39,22.64,0,1
2023-07-23,HOSP_A,A+,26,10,13,0,2,0.85,23.49,0,1
2023-07-23,HOSP_A,A+,23,21,19,0,3,0.61,21.44,0,1
2023-07-24,HOSP_A,A+,25,13,8,0,0,0.38,22.43,0,0
2023-07-24,HOSP_A,A+,30,11,12,0,3,0.4,22.44,0,0
2023-07-26,HOSP_A,A+,29,11,11,0,0,0.37,24.54,0,0
2023-07-26,HOSP_A,A+,29,11,13,0,1,0.38,19.04,0,0
2023-07-26,HOSP_A,A+,27,21,15,0,4,0.63,19.59,0,0
2023-07-27,HOSP_A,A+,33,18,20,0,7,0.79,20.0,0,0
2023-07-27,HOSP_A,A+,31,14,12,0,3,0.46,22.07,0,0
2023-07-28,HOSP_A,A+,33,17,17,0,6,0.73,19.26,0,0
2023-07-28,HOSP_A,A+,33,12,10,0,2,0.84,19.52,0,0
2023-07-28,HOSP_A,A+,35,13,10,0,3,0.41,21.21,0,0
2023-07-29,HOSP_A,A+,38,21,21,0,5,0.71,16.99,0,1
2023-07-29,HOSP_A,A+,38,9,12,0,3,0.63,19.38,0,1
2023-07-29,HOSP_A,A+,35,13,15,0,6,0.87,23.46,0,1
2023-07-29,HOSP_A,A+,33,15,16,0,2,0.32,21.62,0,1
2023-07-30,HOSP_A,A+,32,16,14,0,3,0.6,17.71,0,1
2023-07-31,HOSP_A,A+,34,17,15,0,2,0.68,19.45,0,0
2023-08-01,HOSP_A,A+,36,14,18,0,1,0.6,20.01,1,0
2023-08-02,HOSP_A,A+,32,35,34,0,5,0.87,21.18,1,0
2023-08-02,HOSP_A,A+,33,15,21,0,2,0.38,25.27,1,0
2023-08-02,HOSP_A,A+,27,28,32,0,2,0.32,21.11,1,0
2023-08-02,HOSP_A,A+,23,28,27,0,3,0.61,20.12,1,0
2023-08-02,HOSP_A,A+,24,18,23,0,5,0.73,22.0,1,0
2023-08-03,HOSP_A,A+,19,33,36,0,4,0.56,20.55,1,0
2023-08-03,HOSP_A,A+,16,20,21,0,1,0.69,19.31,1,0
2023-08-04,HOSP_A,A+,15,28,27,0,4,0.61,23.31,1,0
2023-08-04,HOSP_A,A+,16,21,23,0,1,0.43,19.29,1,0
2023-08-05,HOSP_A,A+,14,32,28,0,7,0.89,19.34,0,1
2023-08-05,HOSP_A,A+,18,20,25,0,3,0.57,18.32,0,1
2023-08-06,HOSP_A,A+,13,22,25,0,2,0.47,15.74,0,1
2023-08-07,HOSP_A,A+,10,23,25,0,1,0.64,18.38,0,0
2023-08-07,HOSP_A,A+,8,25,27,0,5,0.84,21.74,0,0
2023-08-07,HOSP_A,A+,6,17,19,0,2,0.6,16.99,0,0
2023-08-08,HOSP_A,A+,4,7,10,0,1,0.81,19.43,0,0
2023-08-08,HOSP_A,A+,1,25,21,0,1,0.55,17.3,0,0
2023-08-08,HOSP_A,A+,5,19,16,0,3,0.8,16.02,0,0
2023-08-08,HOSP_A,A+,8,26,27,0,1,0.74,18.91,0,0
2023-08-08,HOSP_A,A+,7,28,28,0,2,0.8,18.2,0,0
2023-08-09,HOSP_A,A+,7,24,21,0,1,0.38,19.28,0,0
2023-08-10,HOSP_A,A+,10,24,27,0,2,0.47,19.18,0,0
2023-08-11,HOSP_A,A+,7,19,21,0,0,0.35,18.17,0,0
2023-08-11,HOSP_A,A+,5,27,27,0,5,0.71,20.29,0,0
2023-08-11,HOSP_A,A+,5,14,14,0,1,0.65,23.09,0,0
2023-08-12,HOSP_A,A+,5,31,30,0,6,0.77,20.74,0,1
2023-08-12,HOSP_A,A+,6,31,30,0,1,0.65,16.19,0,1
2023-08-13,HOSP_A,A+,7,34,36,0,5,0.81,20.71,0,1
2023-08-13,HOSP_A,A+,5,29,27,0,2,0.35,17.71,0,1
2023-08-13,HOSP_A,A+,7,18,18,0,3,0.37,20.31,0,1
2023-08-13,HOSP_A,A+,7,20,19,0,1,0.39,17.2,0,1
2023-08-14,HOSP_A,A+,8,11,12,0,1,0.61,14.95,0,0
2023-08-14,HOSP_A,A+,7,22,25,0,2,0.39,19.55,0,0
2023-08-14,HOSP_A,A+,4,9,9,0,0,0.3,20.66,0,0
2023-08-14,HOSP_A,A+,4,26,23,0,2,0.49,16.11,0,0
2023-08-15,HOSP_A,A+,7,18,18,0,5,0.67,17.3,0,0
2023-08-15,HOSP_A,A+,7,24,23,0,2,0.76,20.77,0,0
2023-08-15,HOSP_A,A+,8,5,9,0,0,0.45,19.42,0,0
2023-08-16,HOSP_A,A+,4,29,30,0,3,0.83,15.31,0,0
2023-08-16,HOSP_A,A+,3,19,18,0,2,0.4,17.15,0,0
2023-08-16,HOSP_A,A+,4,21,23,0,4,0.84,14.62,0,0
2023-08-17,HOSP_A,A+,2,21,21,0,3,0.62,18.86,0,0
2023-08-17,HOSP_A,A+,2,20,19,0,1,0.77,18.87,0,0
2023-08-18,HOSP_A,A+,3,4,7,0,1,0.58,17.17,0,0
2023-08-18,HOSP_A,A+,0,19,19,0,1,0.57,16.46,0,0
2023-08-18,HOSP_A,A+,0,26,26,0,4,0.73,16.83,0,0
2023-08-18,HOSP_A,A+,0,20,19,0,3,0.4,23.0,0,0
2023-08-19,HOSP_A,A+,1,17,18,0,2,0.61,19.08,0,1
2023-08-19,HOSP_A,A+,0,29,29,0,3,0.56,20.62,0,1
2023-08-20,HOSP_A,A+,0,20,19,0,2,0.35,14.39,0,1
2023-08-20,HOSP_A,A+,1,26,27,0,3,0.76,16.94,0,1
2023-08-21,HOSP_A,A+,0,16,16,0,0,0.47,19.46,0,0
2023-08-21,HOSP_A,A+,0,11,11,0,4,0.54,14.21,0,0
2023-08-21,HOSP_A,A+,0,12,12,0,3,0.34,14.79,0,0
2023-08-21,HOSP_A,A+,0,18,16,0,1,0.37,16.6,0,0
2023-08-22,HOSP_A,A+,2,12,14,0,3,0.44,17.34,0,0
2023-08-23,HOSP_A,A+,0,22,22,0,1,0.45,15.42,0,0
2023-08-23,HOSP_A,A+,0,27,27,0,3,0.4,20.77,0,0
2023-08-27,HOSP_A,A+,0,27,27,0,2,0.82,17.77,0,1
2023-08-27,HOSP_A,A+,0,19,16,0,2,0.37,14.73,0,1
2023-08-27,HOSP_A,A+,3,21,18,0,3,0.81,19.05,0,1
2023-08-27,HOSP_A,A+,6,23,27,0,5,0.84,18.07,0,1
2023-08-27,HOSP_A,A+,2,22,21,0,1,0.33,14.77,0,1
2023-08-27,HOSP_A,A+,3,23,23,0,3,0.76,19.95,0,1
2023-08-27,HOSP_A,A+,3,26,28,0,1,0.33,18.42,0,1
2023-08-27,HOSP_A,A+,1,30,28,0,2,0.43,15.06,0,1
2023-08-28,HOSP_A,A+,3,25,28,0,2,0.33,16.08,0,0
2023-08-28,HOSP_A,A+,0,18,18,0,2,0.73,15.86,0,0
2023-08-28,HOSP_A,A+,0,24,21,0,5,0.86,16.34,0,0
2023-08-28,HOSP_A,A+,3,35,34,0,5,0.67,16.39,0,0
2023-08-29,HOSP_A,A+,4,22,19,0,3,0.46,16.39,0,0
2023-08-29,HOSP_A,A+,7,24,25,0,5,0.88,20.13,0,0
2023-08-30,HOSP_A,A+,6,16,19,0,3,0.47,17.77,0,0
2023-08-31,HOSP_A,A+,3,27,25,0,1,0.44,13.92,0,0
2023-08-31,HOSP_A,A+,5,27,30,0,4,0.59,17.85,0,0
2023-08-31,HOSP_A,A+,2,21,19,0,3,0.42,15.72,0,0
2023-08-31,HOSP_A,A+,4,21,25,0,2,0.74,14.09,0,0
2023-09-01,HOSP_A,A+,0,16,14,0,1,0.62,16.57,0,0
2023-09-01,HOSP_A,A+,2,11,13,0,2,0.72,19.59,0,0
2023-09-02,HOSP_A,A+,0,14,14,0,6,0.72,16.34,0,1
2023-09-02,HOSP_A,A+,0,10,10,0,2,0.53,17.76,0,1
2023-09-03,HOSP_A,A+,0,11,11,0,1,0.75,16.03,0,1
2023-09-03,HOSP_A,A+,0,13,11,0,1,0.78,13.02,0,1
2023-09-03,HOSP_A,A+,2,14,10,0,1,0.47,16.4,0,1
2023-09-04,HOSP_A,A+,6,13,16,0,2,0.41,14.86,0,0
2023-09-07,HOSP_A,A+,3,15,12,0,1,0.55,17.99,0,0
2023-09-07,HOSP_A,A+,6,18,16,0,2,0.54,15.86,0,0
2023-09-09,HOSP_A,A+,8,11,15,0,1,0.44,15.17,0,1
2023-09-09,HOSP_A,A+,4,19,11,0,1,0.71,12.6,0,1
2023-09-09,HOSP_A,A+,12,14,11,0,2,0.39,16.29,0,1
2023-09-09,HOSP_A,A+,15,11,14,0,0,0.32,12.99,0,1
2023-09-12,HOSP_A,A+,12,15,16,0,2,0.35,16.44,0,0
2023-09-12,HOSP_A,A+,11,6,11,0,6,0.68,18.3,0,0
2023-09-12,HOSP_A,A+,6,12,13,0,3,0.81,15.42,0,0
2023-09-12,HOSP_A,A+,5,19,16,0,4,0.66,17.87,0,0
2023-09-13,HOSP_A,A+,8,11,13,0,5,0.62,18.97,0,0
2023-09-13,HOSP_A,A+,6,12,17,0,7,0.85,16.85,0,0
2023-09-14,HOSP_A,A+,1,16,16,0,4,0.55,9.19,0,0
2023-09-14,HOSP_A,A+,1,10,11,0,2,0.34,14.19,0,0
2023-09-15,HOSP_A,A+,0,12,12,0,2,0.42,18.56,0,0
2023-09-15,HOSP_A,A+,0,7,7,0,2,0.71,16.58,0,0
2023-09-16,HOSP_A,A+,0,12,12,0,2,0.89,17.56,0,1
2023-09-16,HOSP_A,A+,0,7,7,0,3,0.35,13.8,0,1
2023-09-16,HOSP_A,A+,0,12,12,0,4,0.58,13.75,0,1
2023-09-16,HOSP_A,A+,0,21,17,0,4,0.57,14.45,0,1
2023-09-18,HOSP_A,A+,4,19,13,0,3,0.71,14.35,0,0
2023-09-18,HOSP_A,A+,10,13,14,0,1,0.5,17.32,0,0
2023-09-19,HOSP_A,A+,9,6,9,0,4,0.58,14.15,0,0
2023-09-19,HOSP_A,A+,6,10,12,0,5,0.65,14.14,0,0
2023-09-19,HOSP_A,A+,4,3,7,0,1,0.66,14.28,0,0
2023-09-20,HOSP_A,A+,0,6,6,0,1,0.35,14.49,0,0
2023-09-20,HOSP_A,A+,0,5,5,0,1,0.65,13.89,0,0
2023-09-21,HOSP_A,A+,0,8,8,0,4,0.69,15.36,0,0
2023-09-21,HOSP_A,A+,0,15,14,0,4,0.5,14.53,0,0
2023-09-21,HOSP_A,A+,1,13,14,0,2,0.33,11.76,0,0
2023-09-21,HOSP_A,A+,0,7,7,0,1,0.8,13.64,0,0
2023-09-22,HOSP_A,A+,0,17,16,0,2,0.65,14.23,0,0
2023-09-22,HOSP_A,A+,1,17,11,0,4,0.64,13.19,0,0
2023-09-22,HOSP_A,A+,7,18,14,0,2,0.56,19.4,0,0
2023-09-23,HOSP_A,A+,11,18,16,0,1,0.37,15.58,0,1
2023-09-23,HOSP_A,A+,13,14,13,0,4,0.68,20.01,0,1
2023-09-23,HOSP_A,A+,14,12,17,0,2,0.41,16.85,0,1
2023-09-23,HOSP_A,A+,9,17,12,0,2,0.44,15.18,0,1
2023-09-23,HOSP_A,A+,14,11,13,0,3,0.62,17.13,0,1
2023-09-24,HOSP_A,A+,12,18,13,0,4,0.45,13.92,0,1
2023-09-25,HOSP_A,A+,17,9,13,0,1,0.68,13.59,0,0
2023-09-26,HOSP_A,A+,13,10,8,0,2,0.58,15.07,0,0
2023-09-27,HOSP_A,A+,15,10,11,0,4,0.71,16.0,0,0
2023-09-27,HOSP_A,A+,14,6,12,0,5,0.88,15.68,0,0
2023-09-28,HOSP_A,A+,8,15,16,0,4,0.54,14.89,0,0
2023-09-29,HOSP_A,A+,7,14,11,0,3,0.58,13.86,0,0
2023-09-29,HOSP_A,A+,10,9,9,0,2,0.39,14.78,0,0
2023-09-29,HOSP_A,A+,10,11,14,0,3,0.65,17.54,0,0
2023-09-30,HOSP_A,A+,7,16,19,0,5,0.65,14.17,0,1
2023-09-30,HOSP_A,A+,4,16,16,0,3,0.66,13.08,0,1
2023-09-30,HOSP_A,A+,4,14,11,0,1,0.37,16.52,0,1
2023-10-01,HOSP_A,A+,7,24,21,0,3,0.57,14.5,1,1
2023-10-01,HOSP_A,A+,10,15,14,0,3,0.43,12.7,1,1
2023-10-01,HOSP_A,A+,11,30,25,0,7,0.87,14.75,1,1
2023-10-01,HOSP_A,A+,16,13,13,0,3,0.45,16.61,1,1
2023-10-01,HOSP_A,A+,16,13,16,0,3,0.84,12.76,1,1
2023-10-02,HOSP_A,A+,13,22,21,0,6,0.84,16.0,1,0
2023-10-02,HOSP_A,A+,14,11,11,0,3,0.49,16.41,1,0
2023-10-03,HOSP_A,A+,14,14,17,0,2,0.72,11.34,1,0
2023-10-03,HOSP_A,A+,11,9,11,0,3,0.35,14.53,1,0
2023-10-04,HOSP_A,A+,9,9,12,0,1,0.56,15.05,1,0
2023-10-04,HOSP_A,A+,6,12,16,0,2,0.53,15.88,1,0
2023-10-04,HOSP_A,A+,2,21,19,0,3,0.65,14.68,1,0
2023-10-04,HOSP_A,A+,4,17,19,0,5,0.85,17.43,1,0
2023-10-04,HOSP_A,A+,2,13,15,0,3,0.78,16.6,1,0
2023-10-05,HOSP_A,A+,0,11,11,0,5,0.61,13.68,0,0
2023-10-05,HOSP_A,A+,0,6,6,0,0,0.37,12.81,0,0
2023-10-05,HOSP_A,A+,0,15,13,0,2,0.76,12.94,0,0
2023-10-06,HOSP_A,A+,2,7,6,0,1,0.66,15.28,0,0
2023-10-07,HOSP_A,A+,3,22,15,0,3,0.8,15.67,0,1
2023-10-09,HOSP_A,A+,10,16,19,0,5,0.84,16.31,0,0
2023-10-09,HOSP_A,A+,7,8,10,0,2,0.46,15.53,0,0
2023-10-12,HOSP_A,A+,5,12,16,0,7,0.81,12.37,0,0
2023-10-12,HOSP_A,A+,1,10,9,0,1,0.31,16.21,0,0
2023-10-12,HOSP_A,A+,2,11,12,0,4,0.58,17.12,0,0
2023-10-13,HOSP_A,A+,1,16,13,0,3,0.74,16.74,0,0
2023-10-14,HOSP_A,A+,4,10,9,0,2,0.35,18.28,0,1
2023-10-16,HOSP_A,A+,5,10,11,0,3,0.57,15.17,0,0
2023-10-17,HOSP_A,A+,4,15,14,0,4,0.51,13.78,0,0
2023-10-18,HOSP_A,A+,5,14,14,0,2,0.68,18.55,0,0
2023-10-18,HOSP_A,A+,5,4,9,0,2,0.32,14.53,0,0
2023-10-18,HOSP_A,A+,0,13,13,0,7,0.84,13.18,0,0
2023-10-19,HOSP_A,A+,0,10,9,0,3,0.5,12.62,0,0
2023-10-20,HOSP_A,A+,1,10,11,0,4,0.62,17.93,0,0
2023-10-20,HOSP_A,A+,0,15,15,0,6,0.77,14.94,0,0
2023-10-20,HOSP_A,A+,0,12,8,0,1,0.34,14.04,0,0
2023-10-22,HOSP_A,A+,4,19,12,0,0,0.34,15.82,0,1
2023-10-22,HOSP_A,A+,11,19,16,0,1,0.34,13.61,0,1
2023-10-22,HOSP_A,A+,14,14,16,0,3,0.61,13.68,0,1
2023-10-23,HOSP_A,A+,12,23,18,0,4,0.75,12.13,0,0
2023-10-23,HOSP_A,A+,17,14,16,0,7,0.85,14.66,0,0
2023-10-24,HOSP_A,A+,15,8,8,0,2,0.49,14.96,0,0
2023-10-25,HOSP_A,A+,15,10,9,0,4,0.73,15.57,0,0
2023-10-26,HOSP_A,A+,16,11,14,0,4,0.7,16.23,0,0
2023-10-27,HOSP_A,A+,13,17,16,0,4,0.6,17.98,0,0
2023-10-27,HOSP_A,A+,14,4,8,0,3,0.47,17.34,0,0
2023-10-27,HOSP_A,A+,10,6,13,0,2,0.42,15.33,0,0
2023-10-27,HOSP_A,A+,3,4,7,0,2,0.87,17.97,0,0
2023-10-27,HOSP_A,A+,0,13,13,0,1,0.33,16.36,0,0
2023-10-27,HOSP_A,A+,0,11,11,0,1,0.42,17.17,0,0
2023-10-28,HOSP_A,A+,0,12,12,0,3,0.47,15.81,0,1
2023-10-28,HOSP_A,A+,0,16,13,0,2,0.58,17.03,0,1
2023-10-28,HOSP_A,A+,3,12,14,0,4,0.89,16.78,0,1
2023-10-29,HOSP_A,A+,1,10,11,0,1,0.35,15.26,0,1
2023-10-29,HOSP_A,A+,0,17,17,0,6,0.88,16.57,0,1
2023-10-29,HOSP_A,A+,0,10,9,0,2,0.72,13.73,0,1
2023-10-29,HOSP_A,A+,1,14,15,0,3,0.49,18.07,0,1
2023-10-29,HOSP_A,A+,0,14,12,0,0,0.34,15.13,0,1
2023-10-30,HOSP_A,A+,2,13,15,0,6,0.76,14.8,0,0
2023-10-30,HOSP_A,A+,0,10,9,0,2,0.6,15.26,0,0
2023-10-31,HOSP_A,A+,1,25,20,0,6,0.85,18.55,0,0
2023-10-31,HOSP_A,A+,6,9,10,0,3,0.35,18.38,0,0
2023-10-31,HOSP_A,A+,5,7,11,0,1,0.46,17.61,0,0
2023-11-01,HOSP_A,A+,1,15,14,0,4,0.48,13.6,0,0
2023-11-01,HOSP_A,A+,2,11,10,0,1,0.77,16.72,0,0
2023-11-01,HOSP_A,A+,3,11,14,0,3,0.78,15.72,0,0
2023-11-02,HOSP_A,A+,0,16,16,0,5,0.82,14.57,0,0
2023-11-02,HOSP_A,A+,0,11,11,0,4,0.86,14.57,0,0
2023-11-03,HOSP_A,A+,0,15,15,0,3,0.42,13.41,0,0
2023-11-03,HOSP_A,A+,0,14,12,0,3,0.62,17.69,0,0
2023-11-04,HOSP_A,A+,2,15,17,0,1,0.62,19.05,0,1
2023-11-04,HOSP_A,A+,0,13,13,0,2,0.59,16.39,0,1
2023-11-04,HOSP_A,A+,0,14,12,0,3,0.77,15.88,0,1
2023-11-05,HOSP_A,A+,2,9,11,0,2,0.33,15.63,0,1
2023-11-05,HOSP_A,A+,0,10,10,0,4,0.52,18.8,0,1
2023-11-05,HOSP_A,A+,0,17,17,0,4,0.89,19.66,0,1
2023-11-06,HOSP_A,A+,0,17,15,0,7,0.79,17.55,0,0
2023-11-06,HOSP_A,A+,2,12,14,0,1,0.34,13.97,0,0
2023-11-06,HOSP_A,A+,0,15,15,0,3,0.76,18.83,0,0
2023-11-07,HOSP_A,A+,0,13,13,0,5,0.78,14.9,0,0
2023-11-07,HOSP_A,A+,0,17,13,0,4,0.45,18.0,0,0
2023-11-08,HOSP_A,A+,4,9,11,0,1,0.53,18.46,0,0
2023-11-08,HOSP_A,A+,2,12,10,0,1,0.56,16.06,0,0
2023-11-08,HOSP_A,A+,4,20,12,0,2,0.8,17.67,0,0
2023-11-08,HOSP_A,A+,12,14,14,0,1,0.34,18.67,0,0
2023-11-09,HOSP_A,A+,12,15,15,0,3,0.44,15.47,0,0
2023-11-10,HOSP_A,A+,12,12,10,0,1,0.46,15.92,0,0
2023-11-10,HOSP_A,A+,14,6,7,0,2,0.68,17.85,0,0
2023-11-10,HOSP_A,A+,13,8,10,0,1,0.84,18.23,0,0
